head,relation,tail,head_type,tail_type
60835,CMI-U,131750340,compound,metabolite
3385,CMI-U,52923896,compound,metabolite
1989,CMI-U,83944,compound,metabolite
1989,CMI-U,7680,compound,metabolite
5284513,CMI-U,53479605,compound,metabolite
37768,CMI-U,2724333,compound,metabolite
2161,CMI-U,1174,compound,metabolite
2170,CMI-U,44260124,compound,metabolite
2194,CMI-U,24779546,compound,metabolite
2194,CMI-U,52923852,compound,metabolite
2194,CMI-U,24779379,compound,metabolite
2194,CMI-U,53481779,compound,metabolite
2194,CMI-U,131750486,compound,metabolite
6420045,CMI-U,52924125,compound,metabolite
32170,CMI-U,52925126,compound,metabolite
32170,CMI-U,53479483,compound,metabolite
32170,CMI-U,52923906,compound,metabolite
23760137,CMI-U,24779544,compound,metabolite
23760137,CMI-U,41781,compound,metabolite
2264,CMI-U,115255,compound,metabolite
129010025,CMI-U,53481047,compound,metabolite
2335,CMI-U,52927142,compound,metabolite
2356,CMI-U,52923946,compound,metabolite
2356,CMI-U,24778868,compound,metabolite
2356,CMI-U,52922210,compound,metabolite
2356,CMI-U,53478875,compound,metabolite
2356,CMI-U,100981287,compound,metabolite
2391,CMI-U,52925155,compound,metabolite
31101,CMI-U,439162,compound,metabolite
2453,CMI-U,52926310,compound,metabolite
2453,CMI-U,24778625,compound,metabolite
2453,CMI-U,52924162,compound,metabolite
2453,CMI-U,16219824,compound,metabolite
2466,CMI-U,6287,compound,metabolite
47472,CMI-U,53480355,compound,metabolite
2585,CMI-U,5283572,compound,metabolite
42008,CMI-U,131750344,compound,metabolite
10206,CMI-U,439176,compound,metabolite
2713,CMI-U,53480484,compound,metabolite
2713,CMI-U,53481751,compound,metabolite
2713,CMI-U,52926308,compound,metabolite
2713,CMI-U,760,compound,metabolite
11289,CMI-U,10855600,compound,metabolite
6918155,CMI-U,52927171,compound,metabolite
6918155,CMI-U,24779297,compound,metabolite
6918155,CMI-U,53480484,compound,metabolite
6918155,CMI-U,42621273,compound,metabolite
6918155,CMI-U,52925065,compound,metabolite
6918155,CMI-U,13828666,compound,metabolite
6918155,CMI-U,42607428,compound,metabolite
6918155,CMI-U,52924353,compound,metabolite
2749,CMI-U,53481783,compound,metabolite
2752,CMI-U,24779554,compound,metabolite
2752,CMI-U,5403,compound,metabolite
2752,CMI-U,11803170,compound,metabolite
2752,CMI-U,52923834,compound,metabolite
5311047,CMI-U,53480922,compound,metabolite
62887,CMI-U,24779544,compound,metabolite
62887,CMI-U,52923946,compound,metabolite
26987,CMI-U,24779336,compound,metabolite
446598,CMI-U,439554,compound,metabolite
446598,CMI-U,49,compound,metabolite
446598,CMI-U,54687,compound,metabolite
2803,CMI-U,586,compound,metabolite
2805,CMI-U,53478052,compound,metabolite
2805,CMI-U,131801910,compound,metabolite
6167,CMI-U,44260126,compound,metabolite
73707472,CMI-U,9547000,compound,metabolite
2895,CMI-U,100921659,compound,metabolite
3038495,CMI-U,445468,compound,metabolite
5625,CMI-U,643976,compound,metabolite
124087,CMI-U,53479547,compound,metabolite
124087,CMI-U,99647664,compound,metabolite
26248,CMI-U,1060,compound,metabolite
3037,CMI-U,44260139,compound,metabolite
3037,CMI-U,5757,compound,metabolite
3037,CMI-U,53481791,compound,metabolite
456389,CMI-U,439162,compound,metabolite
54676038,CMI-U,24778634,compound,metabolite
54676038,CMI-U,52924152,compound,metabolite
54676038,CMI-U,52925426,compound,metabolite
54676038,CMI-U,1060,compound,metabolite
