head,relation,tail,head_type,tail_type
Q6UY14,PPI,Q7Z2X4,protein,protein
Q6UY14,PPI,Q13526,protein,protein
Q6UY14,PPI,Q16512,protein,protein
Q6UY14,PPI,O15162,protein,protein
Q6UY14,PPI,Q9NRQ2,protein,protein
Q6UY14,PPI,P28340,protein,protein
Q6UY14,PPI,O15160,protein,protein
Q6UY14,PPI,Q12837,protein,protein
Q6UY14,PPI,O43741,protein,protein
Q6UY14,PPI,A6NJB7,protein,protein
Q6UY14,PPI,P43115,protein,protein
Q6UY14,PPI,Q8WUK0,protein,protein
Q6UY14,PPI,Q15274,protein,protein
Q6UY14,PPI,Q9Y2K5,protein,protein
Q6UY14,PPI,Q8WUD1,protein,protein
Q6UY14,PPI,Q96PM5,protein,protein
Q6UY14,PPI,O15211,protein,protein
Q6UY14,PPI,Q9H4E5,protein,protein
Q6UY14,PPI,Q86WX3,protein,protein
Q6UY14,PPI,Q06455,protein,protein
Q6UY14,PPI,Q9Y467,protein,protein
Q6UY14,PPI,Q9BWG6,protein,protein
Q6UY14,PPI,Q9NUL5,protein,protein
Q6UY14,PPI,Q86YT5,protein,protein
Q6UY14,PPI,Q9UGH3,protein,protein
Q6UY14,PPI,Q9NP91,protein,protein
Q6UY14,PPI,O75093,protein,protein
Q6UY14,PPI,Q92922,protein,protein
Q6UY14,PPI,O60504,protein,protein
Q6UY14,PPI,P20155,protein,protein
Q6UY14,PPI,O43609,protein,protein
Q6UY14,PPI,O43597,protein,protein
Q6UY14,PPI,O75716,protein,protein
Q6UY14,PPI,Q92537,protein,protein
Q6UY14,PPI,Q9BX59,protein,protein
Q6UY14,PPI,Q15560,protein,protein
Q6UY14,PPI,Q7Z6R9,protein,protein
Q6UY14,PPI,P01137,protein,protein
Q6UY14,PPI,Q8TBB0,protein,protein
Q6UY14,PPI,Q86TG1,protein,protein
Q6UY14,PPI,P62328,protein,protein
Q6UY14,PPI,O95985,protein,protein
Q6UY14,PPI,Q8IWZ5,protein,protein
Q6UY14,PPI,Q15654,protein,protein
Q6UY14,PPI,Q96PN8,protein,protein
Q6UY14,PPI,Q9UGJ1,protein,protein
Q6UY14,PPI,Q9UHP3,protein,protein
Q6UY14,PPI,Q6EMK4,protein,protein
Q6UY14,PPI,O95231,protein,protein
Q6UY14,PPI,Q2TAL6,protein,protein
Q6UY14,PPI,Q9C0A1,protein,protein
Q6UY14,PPI,Q9Y3S2,protein,protein
Q6UY14,PPI,Q96IQ9,protein,protein
Q6UY14,PPI,Q8TAU3,protein,protein
Q6UY14,PPI,Q96SQ5,protein,protein
P40145,PPI,P0DP23,protein,protein
P40145,PPI,P13569,protein,protein
P40145,PPI,P67775,protein,protein
Q96PE1,PPI,O95273,protein,protein
Q96PE1,PPI,Q12959,protein,protein
Q96PE1,PPI,P34925,protein,protein
Q96K78,PPI,Q5T700,protein,protein
Q96K78,PPI,Q99523,protein,protein
Q96K78,PPI,Q9P0L0,protein,protein
O95490,PPI,Q13286,protein,protein
O95490,PPI,Q13547,protein,protein
O95490,PPI,P16333,protein,protein
O95490,PPI,Q9Y566,protein,protein
O95490,PPI,Q9UPX8,protein,protein
O95490,PPI,P0CG48,protein,protein
C9JUS6,PPI,Q14494,protein,protein
P30520,PPI,P08133,protein,protein
P30520,PPI,Q9H0Y0,protein,protein
P30520,PPI,Q13185,protein,protein
P30520,PPI,Q9BY43,protein,protein
P30520,PPI,Q9NRG0,protein,protein
P30520,PPI,Q13618,protein,protein
P30520,PPI,P27707,protein,protein
P30520,PPI,P14324,protein,protein
P30520,PPI,P00390,protein,protein
P30520,PPI,P01889,protein,protein
P30520,PPI,P61604,protein,protein
P30520,PPI,O75874,protein,protein
P30520,PPI,Q14164,protein,protein
P30520,PPI,Q16719,protein,protein
P30520,PPI,Q16539,protein,protein
P30520,PPI,Q96FW1,protein,protein
P30520,PPI,P55809,protein,protein
P30520,PPI,P30101,protein,protein
P30520,PPI,P20962,protein,protein
P30520,PPI,Q16576,protein,protein
P30520,PPI,O60930,protein,protein
P30520,PPI,O43765,protein,protein
P30520,PPI,Q8NB12,protein,protein
P30520,PPI,P37837,protein,protein
P30520,PPI,P52888,protein,protein
P30520,PPI,P0CG48,protein,protein
P30520,PPI,O75083,protein,protein
Q9UKV8,PPI,Q9H9G7,protein,protein
Q9UKV8,PPI,Q9HCK5,protein,protein
Q9UKV8,PPI,Q9Y243,protein,protein
Q9UKV8,PPI,P13637,protein,protein
Q9UKV8,PPI,P36542,protein,protein
Q9UKV8,PPI,Q07021,protein,protein
Q9UKV8,PPI,P54105,protein,protein
Q9UKV8,PPI,Q9BQ75,protein,protein
Q9UKV8,PPI,A5YKK6,protein,protein
Q9UKV8,PPI,Q9NZN8,protein,protein
Q9UKV8,PPI,Q9ULM6,protein,protein
Q9UKV8,PPI,Q96LI5,protein,protein
Q9UKV8,PPI,Q9UIV1,protein,protein
Q9UKV8,PPI,Q9UFF9,protein,protein
Q9UKV8,PPI,P53621,protein,protein
Q9UKV8,PPI,P46108,protein,protein
Q9UKV8,PPI,P61962,protein,protein
Q9UKV8,PPI,Q16531,protein,protein
Q9UKV8,PPI,P39656,protein,protein
Q9UKV8,PPI,Q9UHI6,protein,protein
Q9UKV8,PPI,O00148,protein,protein
Q9UKV8,PPI,Q9H0S4,protein,protein
Q9UKV8,PPI,P17844,protein,protein
Q9UKV8,PPI,Q9UBM7,protein,protein
Q9UKV8,PPI,O43143,protein,protein
Q9UKV8,PPI,Q7L2E3,protein,protein
Q9UKV8,PPI,Q9H2U1,protein,protein
Q9UKV8,PPI,Q96C10,protein,protein
Q9UKV8,PPI,Q08211,protein,protein
Q9UKV8,PPI,Q9UPY3,protein,protein
Q9UKV8,PPI,Q99848,protein,protein
Q9UKV8,PPI,P68104,protein,protein
Q9UKV8,PPI,P00533,protein,protein
Q9UKV8,PPI,P38919,protein,protein
Q9UKV8,PPI,P23588,protein,protein
Q9UKV8,PPI,P06730,protein,protein
Q9UKV8,PPI,Q13541,protein,protein
Q9UKV8,PPI,Q15717,protein,protein
Q9UKV8,PPI,P50402,protein,protein
Q9UKV8,PPI,P07814,protein,protein
Q9UKV8,PPI,P22087,protein,protein
Q9UKV8,PPI,Q02790,protein,protein
Q9UKV8,PPI,Q13451,protein,protein
Q9UKV8,PPI,P51114,protein,protein
Q9UKV8,PPI,Q9H0R8,protein,protein
Q9UKV8,PPI,P60520,protein,protein
Q9UKV8,PPI,Q92616,protein,protein
Q9UKV8,PPI,P57678,protein,protein
Q9UKV8,PPI,P49915,protein,protein
Q9UKV8,PPI,Q9BVP2,protein,protein
Q9UKV8,PPI,P04908,protein,protein
