head,relation,tail,head_type,tail_type
131754067,MPI,P06858,metabolite,protein
131754067,MPI,P23786,metabolite,protein
131754067,MPI,Q99685,metabolite,protein
131754067,MPI,P23141,metabolite,protein
131754067,MPI,Q05469,metabolite,protein
131754067,MPI,P55157,metabolite,protein
131754067,MPI,P02647,metabolite,protein
131754067,MPI,P11597,metabolite,protein
131754067,MPI,P02649,metabolite,protein
131754067,MPI,P02656,metabolite,protein
131754067,MPI,P04114,metabolite,protein
131754067,MPI,P06727,metabolite,protein
131754067,MPI,P16671,metabolite,protein
131754067,MPI,P07237,metabolite,protein
131754067,MPI,Q3SYC2,metabolite,protein
131754067,MPI,P41247,metabolite,protein
131754067,MPI,Q6PCB7,metabolite,protein
131754067,MPI,Q96PD7,metabolite,protein
131754067,MPI,Q96PD6,metabolite,protein
131754067,MPI,Q86VF5,metabolite,protein
131754067,MPI,Q6P1J6,metabolite,protein
131754067,MPI,Q6Q788,metabolite,protein
131754070,MPI,P16233,metabolite,protein
131754070,MPI,P11150,metabolite,protein
131754070,MPI,P38571,metabolite,protein
131754070,MPI,P54315,metabolite,protein
131754070,MPI,Q9NST1,metabolite,protein
131754070,MPI,P07098,metabolite,protein
131754070,MPI,Q9Y5X9,metabolite,protein
131754070,MPI,P19835,metabolite,protein
131754070,MPI,O75907,metabolite,protein
131754070,MPI,P54317,metabolite,protein
131754070,MPI,Q92523,metabolite,protein
131754070,MPI,P50416,metabolite,protein
131754070,MPI,P06858,metabolite,protein
131754070,MPI,P23786,metabolite,protein
131754070,MPI,Q99685,metabolite,protein
131754070,MPI,P23141,metabolite,protein
131754070,MPI,Q05469,metabolite,protein
131754070,MPI,P55157,metabolite,protein
131754070,MPI,P02647,metabolite,protein
131754070,MPI,P11597,metabolite,protein
131754070,MPI,P02649,metabolite,protein
131754070,MPI,P02656,metabolite,protein
131754070,MPI,P04114,metabolite,protein
131754070,MPI,P06727,metabolite,protein
131754070,MPI,P16671,metabolite,protein
131754070,MPI,P07237,metabolite,protein
131754070,MPI,Q3SYC2,metabolite,protein
131754070,MPI,P41247,metabolite,protein
131754070,MPI,Q6PCB7,metabolite,protein
131754070,MPI,Q96PD7,metabolite,protein
131754070,MPI,Q96PD6,metabolite,protein
131754070,MPI,Q86VF5,metabolite,protein
131754070,MPI,Q6P1J6,metabolite,protein
131754070,MPI,Q6Q788,metabolite,protein
131754078,MPI,P16233,metabolite,protein
131754078,MPI,P11150,metabolite,protein
131754078,MPI,P38571,metabolite,protein
131754078,MPI,P54315,metabolite,protein
131754078,MPI,Q9NST1,metabolite,protein
131754078,MPI,P07098,metabolite,protein
131754078,MPI,Q9Y5X9,metabolite,protein
131754078,MPI,P19835,metabolite,protein
131754078,MPI,O75907,metabolite,protein
131754078,MPI,P54317,metabolite,protein
131754078,MPI,Q92523,metabolite,protein
131754078,MPI,P50416,metabolite,protein
131754078,MPI,P06858,metabolite,protein
131754078,MPI,P23786,metabolite,protein
131754078,MPI,Q99685,metabolite,protein
131754078,MPI,P23141,metabolite,protein
131754078,MPI,Q05469,metabolite,protein
131754078,MPI,P55157,metabolite,protein
131754078,MPI,P02647,metabolite,protein
131754078,MPI,P11597,metabolite,protein
131754078,MPI,P02649,metabolite,protein
131754078,MPI,P02656,metabolite,protein
131754078,MPI,P04114,metabolite,protein
131754078,MPI,P06727,metabolite,protein
131754078,MPI,P16671,metabolite,protein
131754078,MPI,P07237,metabolite,protein
131754078,MPI,Q3SYC2,metabolite,protein
131754078,MPI,P41247,metabolite,protein
131754078,MPI,Q6PCB7,metabolite,protein
131754078,MPI,Q96PD7,metabolite,protein
131754078,MPI,Q96PD6,metabolite,protein
131754078,MPI,Q86VF5,metabolite,protein
131754078,MPI,Q6P1J6,metabolite,protein
131754078,MPI,Q6Q788,metabolite,protein
131754081,MPI,P16233,metabolite,protein
131754081,MPI,P11150,metabolite,protein
131754081,MPI,P38571,metabolite,protein
131754081,MPI,P54315,metabolite,protein
131754081,MPI,Q9NST1,metabolite,protein
131754081,MPI,P07098,metabolite,protein
131754081,MPI,Q9Y5X9,metabolite,protein
131754081,MPI,P19835,metabolite,protein
131754081,MPI,O75907,metabolite,protein
131754081,MPI,P54317,metabolite,protein
131754081,MPI,Q92523,metabolite,protein
131754081,MPI,P50416,metabolite,protein
131754081,MPI,P06858,metabolite,protein
131754081,MPI,P23786,metabolite,protein
131754081,MPI,Q99685,metabolite,protein
131754081,MPI,P23141,metabolite,protein
131754081,MPI,Q05469,metabolite,protein
131754081,MPI,P55157,metabolite,protein
131754081,MPI,P02647,metabolite,protein
131754081,MPI,P11597,metabolite,protein
131754081,MPI,P02649,metabolite,protein
131754081,MPI,P02656,metabolite,protein
131754081,MPI,P04114,metabolite,protein
131754081,MPI,P06727,metabolite,protein
131754081,MPI,P16671,metabolite,protein
131754081,MPI,P07237,metabolite,protein
131754081,MPI,Q3SYC2,metabolite,protein
131754081,MPI,P41247,metabolite,protein
131754081,MPI,Q6PCB7,metabolite,protein
131754081,MPI,Q96PD7,metabolite,protein
131754081,MPI,Q96PD6,metabolite,protein
131754081,MPI,Q86VF5,metabolite,protein
131754081,MPI,Q6P1J6,metabolite,protein
131754081,MPI,Q6Q788,metabolite,protein
56936636,MPI,P16233,metabolite,protein
56936636,MPI,P11150,metabolite,protein
56936636,MPI,P38571,metabolite,protein
56936636,MPI,P54315,metabolite,protein
56936636,MPI,Q9NST1,metabolite,protein
56936636,MPI,P07098,metabolite,protein
56936636,MPI,Q9Y5X9,metabolite,protein
56936636,MPI,P19835,metabolite,protein
56936636,MPI,O75907,metabolite,protein
56936636,MPI,P54317,metabolite,protein
56936636,MPI,Q92523,metabolite,protein
56936636,MPI,P50416,metabolite,protein
56936636,MPI,P06858,metabolite,protein
56936636,MPI,P23786,metabolite,protein
56936636,MPI,Q99685,metabolite,protein
56936636,MPI,P23141,metabolite,protein
56936636,MPI,Q05469,metabolite,protein
56936636,MPI,P55157,metabolite,protein
56936636,MPI,P02647,metabolite,protein
56936636,MPI,P11597,metabolite,protein
56936636,MPI,P02649,metabolite,protein
56936636,MPI,P02656,metabolite,protein
56936636,MPI,P04114,metabolite,protein
56936636,MPI,P06727,metabolite,protein
56936636,MPI,P16671,metabolite,protein
56936636,MPI,P07237,metabolite,protein
56936636,MPI,Q3SYC2,metabolite,protein
56936636,MPI,P41247,metabolite,protein
56936636,MPI,Q6PCB7,metabolite,protein
56936636,MPI,Q96PD7,metabolite,protein
56936636,MPI,Q96PD6,metabolite,protein
56936636,MPI,Q86VF5,metabolite,protein
56936636,MPI,Q6P1J6,metabolite,protein
56936636,MPI,Q6Q788,metabolite,protein
131754139,MPI,P16233,metabolite,protein
131754139,MPI,P11150,metabolite,protein
131754139,MPI,P38571,metabolite,protein
131754139,MPI,P54315,metabolite,protein
131754139,MPI,Q9NST1,metabolite,protein
131754139,MPI,P07098,metabolite,protein
131754139,MPI,Q9Y5X9,metabolite,protein
131754139,MPI,P19835,metabolite,protein
131754139,MPI,O75907,metabolite,protein
131754139,MPI,P54317,metabolite,protein
131754139,MPI,Q92523,metabolite,protein
131754139,MPI,P50416,metabolite,protein
131754139,MPI,P06858,metabolite,protein
131754139,MPI,P23786,metabolite,protein
131754139,MPI,Q99685,metabolite,protein
131754139,MPI,P23141,metabolite,protein
131754139,MPI,Q05469,metabolite,protein
131754139,MPI,P55157,metabolite,protein
131754139,MPI,P02647,metabolite,protein
131754139,MPI,P11597,metabolite,protein
131754139,MPI,P02649,metabolite,protein
131754139,MPI,P02656,metabolite,protein
131754139,MPI,P04114,metabolite,protein
131754139,MPI,P06727,metabolite,protein
131754139,MPI,P16671,metabolite,protein
131754139,MPI,P07237,metabolite,protein
131754139,MPI,Q3SYC2,metabolite,protein
131754139,MPI,P41247,metabolite,protein
131754139,MPI,Q6PCB7,metabolite,protein
131754139,MPI,Q96PD7,metabolite,protein
131754139,MPI,Q96PD6,metabolite,protein
131754139,MPI,Q86VF5,metabolite,protein
131754139,MPI,Q6P1J6,metabolite,protein
131754139,MPI,Q6Q788,metabolite,protein
131754161,MPI,P16233,metabolite,protein
131754161,MPI,P11150,metabolite,protein
131754161,MPI,P38571,metabolite,protein
131754161,MPI,P54315,metabolite,protein
131754161,MPI,Q9NST1,metabolite,protein
131754161,MPI,P07098,metabolite,protein
131754161,MPI,Q9Y5X9,metabolite,protein
131754161,MPI,P19835,metabolite,protein
131754161,MPI,O75907,metabolite,protein
131754161,MPI,P54317,metabolite,protein
131754161,MPI,Q92523,metabolite,protein
131754161,MPI,P50416,metabolite,protein
131754161,MPI,P06858,metabolite,protein
131754161,MPI,P23786,metabolite,protein
131754161,MPI,Q99685,metabolite,protein
131754161,MPI,P23141,metabolite,protein
131754161,MPI,Q05469,metabolite,protein
131754161,MPI,P55157,metabolite,protein
131754161,MPI,P02647,metabolite,protein
131754161,MPI,P11597,metabolite,protein
131754161,MPI,P02649,metabolite,protein
131754161,MPI,P02656,metabolite,protein
131754161,MPI,P04114,metabolite,protein
131754161,MPI,P06727,metabolite,protein
131754161,MPI,P16671,metabolite,protein
131754161,MPI,P07237,metabolite,protein
131754161,MPI,Q3SYC2,metabolite,protein
131754161,MPI,P41247,metabolite,protein
131754161,MPI,Q6PCB7,metabolite,protein
131754161,MPI,Q96PD7,metabolite,protein
131754161,MPI,Q96PD6,metabolite,protein
131754161,MPI,Q86VF5,metabolite,protein
131754161,MPI,Q6P1J6,metabolite,protein
131754161,MPI,Q6Q788,metabolite,protein
131754184,MPI,P16233,metabolite,protein
131754184,MPI,P11150,metabolite,protein
131754184,MPI,P38571,metabolite,protein
131754184,MPI,P54315,metabolite,protein
131754184,MPI,Q9NST1,metabolite,protein
131754184,MPI,P07098,metabolite,protein
131754184,MPI,Q9Y5X9,metabolite,protein
131754184,MPI,P19835,metabolite,protein
131754184,MPI,O75907,metabolite,protein
131754184,MPI,P54317,metabolite,protein
131754184,MPI,Q92523,metabolite,protein
131754184,MPI,P50416,metabolite,protein
131754184,MPI,P06858,metabolite,protein
131754184,MPI,P23786,metabolite,protein
131754184,MPI,Q99685,metabolite,protein
131754184,MPI,P23141,metabolite,protein
131754184,MPI,Q05469,metabolite,protein
131754184,MPI,P55157,metabolite,protein
131754184,MPI,P02647,metabolite,protein
131754184,MPI,P11597,metabolite,protein
131754184,MPI,P02649,metabolite,protein
131754184,MPI,P02656,metabolite,protein
131754184,MPI,P04114,metabolite,protein
131754184,MPI,P06727,metabolite,protein
131754184,MPI,P16671,metabolite,protein
131754184,MPI,P07237,metabolite,protein
131754184,MPI,Q3SYC2,metabolite,protein
131754184,MPI,P41247,metabolite,protein
131754184,MPI,Q6PCB7,metabolite,protein
131754184,MPI,Q96PD7,metabolite,protein
131754184,MPI,Q96PD6,metabolite,protein
131754184,MPI,Q86VF5,metabolite,protein
131754184,MPI,Q6P1J6,metabolite,protein
131754184,MPI,Q6Q788,metabolite,protein
131754195,MPI,P16233,metabolite,protein
131754195,MPI,P11150,metabolite,protein
131754195,MPI,P38571,metabolite,protein
131754195,MPI,P54315,metabolite,protein
131754195,MPI,Q9NST1,metabolite,protein
131754195,MPI,P07098,metabolite,protein
131754195,MPI,Q9Y5X9,metabolite,protein
131754195,MPI,P19835,metabolite,protein
131754195,MPI,O75907,metabolite,protein
131754195,MPI,P54317,metabolite,protein
131754195,MPI,Q92523,metabolite,protein
131754195,MPI,P50416,metabolite,protein
131754195,MPI,P06858,metabolite,protein
131754195,MPI,P23786,metabolite,protein
131754195,MPI,Q99685,metabolite,protein
131754195,MPI,P23141,metabolite,protein
131754195,MPI,Q05469,metabolite,protein
131754195,MPI,P55157,metabolite,protein
131754195,MPI,P02647,metabolite,protein
131754195,MPI,P11597,metabolite,protein
131754195,MPI,P02649,metabolite,protein
131754195,MPI,P02656,metabolite,protein
131754195,MPI,P04114,metabolite,protein
131754195,MPI,P06727,metabolite,protein
131754195,MPI,P16671,metabolite,protein
131754195,MPI,P07237,metabolite,protein
131754195,MPI,Q3SYC2,metabolite,protein
131754195,MPI,P41247,metabolite,protein
131754195,MPI,Q6PCB7,metabolite,protein
131754195,MPI,Q96PD7,metabolite,protein
131754195,MPI,Q96PD6,metabolite,protein
131754195,MPI,Q86VF5,metabolite,protein
131754195,MPI,Q6P1J6,metabolite,protein
131754195,MPI,Q6Q788,metabolite,protein
131754198,MPI,P16233,metabolite,protein
131754198,MPI,P11150,metabolite,protein
131754198,MPI,P38571,metabolite,protein
131754198,MPI,P54315,metabolite,protein
131754198,MPI,Q9NST1,metabolite,protein
131754198,MPI,P07098,metabolite,protein
131754198,MPI,Q9Y5X9,metabolite,protein
131754198,MPI,P19835,metabolite,protein
131754198,MPI,O75907,metabolite,protein
131754198,MPI,P54317,metabolite,protein
131754198,MPI,Q92523,metabolite,protein
131754198,MPI,P50416,metabolite,protein
131754198,MPI,P06858,metabolite,protein
131754198,MPI,P23786,metabolite,protein
131754198,MPI,Q99685,metabolite,protein
131754198,MPI,P23141,metabolite,protein
131754198,MPI,Q05469,metabolite,protein
131754198,MPI,P55157,metabolite,protein
131754198,MPI,P02647,metabolite,protein
131754198,MPI,P11597,metabolite,protein
131754198,MPI,P02649,metabolite,protein
131754198,MPI,P02656,metabolite,protein
131754198,MPI,P04114,metabolite,protein
131754198,MPI,P06727,metabolite,protein
131754198,MPI,P16671,metabolite,protein
131754198,MPI,P07237,metabolite,protein
131754198,MPI,Q3SYC2,metabolite,protein
131754198,MPI,P41247,metabolite,protein
131754198,MPI,Q6PCB7,metabolite,protein
131754198,MPI,Q96PD7,metabolite,protein
131754198,MPI,Q96PD6,metabolite,protein
131754198,MPI,Q86VF5,metabolite,protein
131754198,MPI,Q6P1J6,metabolite,protein
131754198,MPI,Q6Q788,metabolite,protein
131754226,MPI,P16233,metabolite,protein
131754226,MPI,P11150,metabolite,protein
131754226,MPI,P38571,metabolite,protein
131754226,MPI,P54315,metabolite,protein
131754226,MPI,Q9NST1,metabolite,protein
131754226,MPI,P07098,metabolite,protein
131754226,MPI,Q9Y5X9,metabolite,protein
131754226,MPI,P19835,metabolite,protein
131754226,MPI,O75907,metabolite,protein
131754226,MPI,P54317,metabolite,protein
131754226,MPI,Q92523,metabolite,protein
131754226,MPI,P50416,metabolite,protein
131754226,MPI,P06858,metabolite,protein
131754226,MPI,P23786,metabolite,protein
131754226,MPI,Q99685,metabolite,protein
131754226,MPI,P23141,metabolite,protein
131754226,MPI,Q05469,metabolite,protein
131754226,MPI,P55157,metabolite,protein
131754226,MPI,P02647,metabolite,protein
131754226,MPI,P11597,metabolite,protein
131754226,MPI,P02649,metabolite,protein
131754226,MPI,P02656,metabolite,protein
131754226,MPI,P04114,metabolite,protein
131754226,MPI,P06727,metabolite,protein
131754226,MPI,P16671,metabolite,protein
131754226,MPI,P07237,metabolite,protein
131754226,MPI,Q3SYC2,metabolite,protein
131754226,MPI,P41247,metabolite,protein
131754226,MPI,Q6PCB7,metabolite,protein
131754226,MPI,Q96PD7,metabolite,protein
131754226,MPI,Q96PD6,metabolite,protein
131754226,MPI,Q86VF5,metabolite,protein
131754226,MPI,Q6P1J6,metabolite,protein
131754226,MPI,Q6Q788,metabolite,protein
131754245,MPI,P16233,metabolite,protein
131754245,MPI,P11150,metabolite,protein
131754245,MPI,P38571,metabolite,protein
131754245,MPI,P54315,metabolite,protein
131754245,MPI,Q9NST1,metabolite,protein
131754245,MPI,P07098,metabolite,protein
131754245,MPI,Q9Y5X9,metabolite,protein
131754245,MPI,P19835,metabolite,protein
131754245,MPI,O75907,metabolite,protein
131754245,MPI,P54317,metabolite,protein
131754245,MPI,Q92523,metabolite,protein
131754245,MPI,P50416,metabolite,protein
131754245,MPI,P06858,metabolite,protein
131754245,MPI,P23786,metabolite,protein
131754245,MPI,Q99685,metabolite,protein
131754245,MPI,P23141,metabolite,protein
131754245,MPI,Q05469,metabolite,protein
131754245,MPI,P55157,metabolite,protein
131754245,MPI,P02647,metabolite,protein
131754245,MPI,P11597,metabolite,protein
131754245,MPI,P02649,metabolite,protein
131754245,MPI,P02656,metabolite,protein
131754245,MPI,P04114,metabolite,protein
131754245,MPI,P06727,metabolite,protein
131754245,MPI,P16671,metabolite,protein
131754245,MPI,P07237,metabolite,protein
131754245,MPI,Q3SYC2,metabolite,protein
131754245,MPI,P41247,metabolite,protein
131754245,MPI,Q6PCB7,metabolite,protein
131754245,MPI,Q96PD7,metabolite,protein
131754245,MPI,Q96PD6,metabolite,protein
131754245,MPI,Q86VF5,metabolite,protein
131754245,MPI,Q6P1J6,metabolite,protein
131754245,MPI,Q6Q788,metabolite,protein
131754278,MPI,P16233,metabolite,protein
131754278,MPI,P11150,metabolite,protein
131754278,MPI,P38571,metabolite,protein
131754278,MPI,P54315,metabolite,protein
131754278,MPI,Q9NST1,metabolite,protein
131754278,MPI,P07098,metabolite,protein
131754278,MPI,Q9Y5X9,metabolite,protein
131754278,MPI,P19835,metabolite,protein
131754278,MPI,O75907,metabolite,protein
131754278,MPI,P54317,metabolite,protein
131754278,MPI,Q92523,metabolite,protein
131754278,MPI,P50416,metabolite,protein
131754278,MPI,P06858,metabolite,protein
131754278,MPI,P23786,metabolite,protein
131754278,MPI,Q99685,metabolite,protein
131754278,MPI,P23141,metabolite,protein
131754278,MPI,Q05469,metabolite,protein
131754278,MPI,P55157,metabolite,protein
131754278,MPI,P02647,metabolite,protein
131754278,MPI,P11597,metabolite,protein
131754278,MPI,P02649,metabolite,protein
131754278,MPI,P02656,metabolite,protein
131754278,MPI,P04114,metabolite,protein
131754278,MPI,P06727,metabolite,protein
131754278,MPI,P16671,metabolite,protein
131754278,MPI,P07237,metabolite,protein
131754278,MPI,Q3SYC2,metabolite,protein
131754278,MPI,P41247,metabolite,protein
131754278,MPI,Q6PCB7,metabolite,protein
131754278,MPI,Q96PD7,metabolite,protein
131754278,MPI,Q96PD6,metabolite,protein
131754278,MPI,Q86VF5,metabolite,protein
131754278,MPI,Q6P1J6,metabolite,protein
131754278,MPI,Q6Q788,metabolite,protein
131754282,MPI,P16233,metabolite,protein
131754282,MPI,P11150,metabolite,protein
131754282,MPI,P38571,metabolite,protein
131754282,MPI,P54315,metabolite,protein
131754282,MPI,Q9NST1,metabolite,protein
131754282,MPI,P07098,metabolite,protein
131754282,MPI,Q9Y5X9,metabolite,protein
131754282,MPI,P19835,metabolite,protein
131754282,MPI,O75907,metabolite,protein
131754282,MPI,P54317,metabolite,protein
131754282,MPI,Q92523,metabolite,protein
131754282,MPI,P50416,metabolite,protein
131754282,MPI,P06858,metabolite,protein
131754282,MPI,P23786,metabolite,protein
131754282,MPI,Q99685,metabolite,protein
131754282,MPI,P23141,metabolite,protein
131754282,MPI,Q05469,metabolite,protein
131754282,MPI,P55157,metabolite,protein
131754282,MPI,P02647,metabolite,protein
131754282,MPI,P11597,metabolite,protein
131754282,MPI,P02649,metabolite,protein
131754282,MPI,P02656,metabolite,protein
131754282,MPI,P04114,metabolite,protein
131754282,MPI,P06727,metabolite,protein
131754282,MPI,P16671,metabolite,protein
131754282,MPI,P07237,metabolite,protein
131754282,MPI,Q3SYC2,metabolite,protein
131754282,MPI,P41247,metabolite,protein
131754282,MPI,Q6PCB7,metabolite,protein
131754282,MPI,Q96PD7,metabolite,protein
131754282,MPI,Q96PD6,metabolite,protein
131754282,MPI,Q86VF5,metabolite,protein
131754282,MPI,Q6P1J6,metabolite,protein
131754282,MPI,Q6Q788,metabolite,protein
131754287,MPI,P16233,metabolite,protein
131754287,MPI,P11150,metabolite,protein
131754287,MPI,P38571,metabolite,protein
131754287,MPI,P54315,metabolite,protein
131754287,MPI,Q9NST1,metabolite,protein
131754287,MPI,P07098,metabolite,protein
131754287,MPI,Q9Y5X9,metabolite,protein
131754287,MPI,P19835,metabolite,protein
131754287,MPI,O75907,metabolite,protein
131754287,MPI,P54317,metabolite,protein
131754287,MPI,Q92523,metabolite,protein
131754287,MPI,P50416,metabolite,protein
131754287,MPI,P06858,metabolite,protein
131754287,MPI,P23786,metabolite,protein
131754287,MPI,Q99685,metabolite,protein
131754287,MPI,P23141,metabolite,protein
131754287,MPI,Q05469,metabolite,protein
131754287,MPI,P55157,metabolite,protein
131754287,MPI,P02647,metabolite,protein
131754287,MPI,P11597,metabolite,protein
131754287,MPI,P02649,metabolite,protein
131754287,MPI,P02656,metabolite,protein
131754287,MPI,P04114,metabolite,protein
131754287,MPI,P06727,metabolite,protein
131754287,MPI,P16671,metabolite,protein
131754287,MPI,P07237,metabolite,protein
131754287,MPI,Q3SYC2,metabolite,protein
131754287,MPI,P41247,metabolite,protein
131754287,MPI,Q6PCB7,metabolite,protein
131754287,MPI,Q96PD7,metabolite,protein
131754287,MPI,Q96PD6,metabolite,protein
131754287,MPI,Q86VF5,metabolite,protein
131754287,MPI,Q6P1J6,metabolite,protein
131754287,MPI,Q6Q788,metabolite,protein
131754324,MPI,P16233,metabolite,protein
131754324,MPI,P11150,metabolite,protein
131754324,MPI,P38571,metabolite,protein
131754324,MPI,P54315,metabolite,protein
131754324,MPI,Q9NST1,metabolite,protein
131754324,MPI,P07098,metabolite,protein
131754324,MPI,Q9Y5X9,metabolite,protein
131754324,MPI,P19835,metabolite,protein
131754324,MPI,O75907,metabolite,protein
131754324,MPI,P54317,metabolite,protein
131754324,MPI,Q92523,metabolite,protein
131754324,MPI,P50416,metabolite,protein
131754324,MPI,P06858,metabolite,protein
131754324,MPI,P23786,metabolite,protein
131754324,MPI,Q99685,metabolite,protein
131754324,MPI,P23141,metabolite,protein
131754324,MPI,Q05469,metabolite,protein
131754324,MPI,P55157,metabolite,protein
131754324,MPI,P02647,metabolite,protein
131754324,MPI,P11597,metabolite,protein
131754324,MPI,P02649,metabolite,protein
131754324,MPI,P02656,metabolite,protein
131754324,MPI,P04114,metabolite,protein
131754324,MPI,P06727,metabolite,protein
131754324,MPI,P16671,metabolite,protein
131754324,MPI,P07237,metabolite,protein
131754324,MPI,Q3SYC2,metabolite,protein
131754324,MPI,P41247,metabolite,protein
131754324,MPI,Q6PCB7,metabolite,protein
131754324,MPI,Q96PD7,metabolite,protein
131754324,MPI,Q96PD6,metabolite,protein
131754324,MPI,Q86VF5,metabolite,protein
131754324,MPI,Q6P1J6,metabolite,protein
131754324,MPI,Q6Q788,metabolite,protein
131754342,MPI,P16233,metabolite,protein
131754342,MPI,P11150,metabolite,protein
131754342,MPI,P38571,metabolite,protein
131754342,MPI,P54315,metabolite,protein
131754342,MPI,Q9NST1,metabolite,protein
131754342,MPI,P07098,metabolite,protein
131754342,MPI,Q9Y5X9,metabolite,protein
131754342,MPI,P19835,metabolite,protein
131754342,MPI,O75907,metabolite,protein
131754342,MPI,P54317,metabolite,protein
131754342,MPI,Q92523,metabolite,protein
131754342,MPI,P50416,metabolite,protein
131754342,MPI,P06858,metabolite,protein
131754342,MPI,P23786,metabolite,protein
131754342,MPI,Q99685,metabolite,protein
131754342,MPI,P23141,metabolite,protein
131754342,MPI,Q05469,metabolite,protein
131754342,MPI,P55157,metabolite,protein
131754342,MPI,P02647,metabolite,protein
131754342,MPI,P11597,metabolite,protein
131754342,MPI,P02649,metabolite,protein
131754342,MPI,P02656,metabolite,protein
131754342,MPI,P04114,metabolite,protein
131754342,MPI,P06727,metabolite,protein
131754342,MPI,P16671,metabolite,protein
131754342,MPI,P07237,metabolite,protein
131754342,MPI,Q3SYC2,metabolite,protein
131754342,MPI,P41247,metabolite,protein
131754342,MPI,Q6PCB7,metabolite,protein
131754342,MPI,Q96PD7,metabolite,protein
131754342,MPI,Q96PD6,metabolite,protein
131754342,MPI,Q86VF5,metabolite,protein
131754342,MPI,Q6P1J6,metabolite,protein
131754342,MPI,Q6Q788,metabolite,protein
131754343,MPI,P16233,metabolite,protein
131754343,MPI,P11150,metabolite,protein
131754343,MPI,P38571,metabolite,protein
131754343,MPI,P54315,metabolite,protein
131754343,MPI,Q9NST1,metabolite,protein
131754343,MPI,P07098,metabolite,protein
131754343,MPI,Q9Y5X9,metabolite,protein
131754343,MPI,P19835,metabolite,protein
131754343,MPI,O75907,metabolite,protein
131754343,MPI,P54317,metabolite,protein
131754343,MPI,Q92523,metabolite,protein
131754343,MPI,P50416,metabolite,protein
131754343,MPI,P06858,metabolite,protein
131754343,MPI,P23786,metabolite,protein
131754343,MPI,Q99685,metabolite,protein
131754343,MPI,P23141,metabolite,protein
131754343,MPI,Q05469,metabolite,protein
131754343,MPI,P55157,metabolite,protein
131754343,MPI,P02647,metabolite,protein
131754343,MPI,P11597,metabolite,protein
131754343,MPI,P02649,metabolite,protein
131754343,MPI,P02656,metabolite,protein
131754343,MPI,P04114,metabolite,protein
131754343,MPI,P06727,metabolite,protein
131754343,MPI,P16671,metabolite,protein
131754343,MPI,P07237,metabolite,protein
131754343,MPI,Q3SYC2,metabolite,protein
131754343,MPI,P41247,metabolite,protein
131754343,MPI,Q6PCB7,metabolite,protein
131754343,MPI,Q96PD7,metabolite,protein
131754343,MPI,Q96PD6,metabolite,protein
131754343,MPI,Q86VF5,metabolite,protein
131754343,MPI,Q6P1J6,metabolite,protein
131754343,MPI,Q6Q788,metabolite,protein
131754363,MPI,P16233,metabolite,protein
131754363,MPI,P11150,metabolite,protein
131754363,MPI,P38571,metabolite,protein
131754363,MPI,P54315,metabolite,protein
131754363,MPI,Q9NST1,metabolite,protein
131754363,MPI,P07098,metabolite,protein
131754363,MPI,Q9Y5X9,metabolite,protein
131754363,MPI,P19835,metabolite,protein
131754363,MPI,O75907,metabolite,protein
131754363,MPI,P54317,metabolite,protein
131754363,MPI,Q92523,metabolite,protein
131754363,MPI,P50416,metabolite,protein
131754363,MPI,P06858,metabolite,protein
131754363,MPI,P23786,metabolite,protein
131754363,MPI,Q99685,metabolite,protein
131754363,MPI,P23141,metabolite,protein
131754363,MPI,Q05469,metabolite,protein
131754363,MPI,P55157,metabolite,protein
131754363,MPI,P02647,metabolite,protein
131754363,MPI,P11597,metabolite,protein
131754363,MPI,P02649,metabolite,protein
131754363,MPI,P02656,metabolite,protein
131754363,MPI,P04114,metabolite,protein
131754363,MPI,P06727,metabolite,protein
131754363,MPI,P16671,metabolite,protein
131754363,MPI,P07237,metabolite,protein
131754363,MPI,Q3SYC2,metabolite,protein
131754363,MPI,P41247,metabolite,protein
131754363,MPI,Q6PCB7,metabolite,protein
131754363,MPI,Q96PD7,metabolite,protein
131754363,MPI,Q96PD6,metabolite,protein
131754363,MPI,Q86VF5,metabolite,protein
131754363,MPI,Q6P1J6,metabolite,protein
131754363,MPI,Q6Q788,metabolite,protein
131754396,MPI,P16233,metabolite,protein
131754396,MPI,P11150,metabolite,protein
131754396,MPI,P38571,metabolite,protein
131754396,MPI,P54315,metabolite,protein
131754396,MPI,Q9NST1,metabolite,protein
131754396,MPI,P07098,metabolite,protein
131754396,MPI,Q9Y5X9,metabolite,protein
131754396,MPI,P19835,metabolite,protein
131754396,MPI,O75907,metabolite,protein
131754396,MPI,P54317,metabolite,protein
131754396,MPI,Q92523,metabolite,protein
131754396,MPI,P50416,metabolite,protein
131754396,MPI,P06858,metabolite,protein
131754396,MPI,P23786,metabolite,protein
131754396,MPI,Q99685,metabolite,protein
131754396,MPI,P23141,metabolite,protein
131754396,MPI,Q05469,metabolite,protein
131754396,MPI,P55157,metabolite,protein
131754396,MPI,P02647,metabolite,protein
131754396,MPI,P11597,metabolite,protein
131754396,MPI,P02649,metabolite,protein
131754396,MPI,P02656,metabolite,protein
131754396,MPI,P04114,metabolite,protein
131754396,MPI,P06727,metabolite,protein
131754396,MPI,P16671,metabolite,protein
131754396,MPI,P07237,metabolite,protein
131754396,MPI,Q3SYC2,metabolite,protein
131754396,MPI,P41247,metabolite,protein
131754396,MPI,Q6PCB7,metabolite,protein
131754396,MPI,Q96PD7,metabolite,protein
131754396,MPI,Q96PD6,metabolite,protein
