head,relation,tail,head_type,tail_type
FAM30A,GGI,TCL1A,gene,gene
FAM30A,GGI,TNFRSF17,gene,gene
FAM30A,GGI,CD79B,gene,gene
FAM30A,GGI,JCHAIN,gene,gene
FAM30A,GGI,STAP1,gene,gene
FAM30A,GGI,VPREB3,gene,gene
FAM30A,GGI,VPREB1,gene,gene
FAM30A,GGI,SPIB,gene,gene
FAM30A,GGI,COL19A1,gene,gene
FAM30A,GGI,LAX1,gene,gene
FAM30A,GGI,BANK1,gene,gene
FAM30A,GGI,CD22,gene,gene
FAM30A,GGI,PTPRCAP,gene,gene
FAM30A,GGI,CR2,gene,gene
FAM30A,GGI,FCER2,gene,gene
FAM30A,GGI,PLA2G2D,gene,gene
FAM30A,GGI,GNG7,gene,gene
FAM30A,GGI,CXCR5,gene,gene
FAM30A,GGI,P2RY10,gene,gene
RHBDF2,GGI,UNC93B1,gene,gene
RHBDF2,GGI,SBNO2,gene,gene
RHBDF2,GGI,LIMK1,gene,gene
AIP,GGI,USE1,gene,gene
AIP,GGI,DHPS,gene,gene
AIP,GGI,UBXN1,gene,gene
AIP,GGI,VPS51,gene,gene
AIP,GGI,NDUFV1,gene,gene
AIP,GGI,CORO1B,gene,gene
AIP,GGI,CUEDC2,gene,gene
AIP,GGI,NDUFS8,gene,gene
AIP,GGI,PPP1CA,gene,gene
AIP,GGI,EIF3G,gene,gene
AIP,GGI,FAU,gene,gene
AIP,GGI,IGBP1,gene,gene
AIP,GGI,KAT5,gene,gene
AIP,GGI,SGF29,gene,gene
AIP,GGI,ARL2,gene,gene
AIP,GGI,ECSIT,gene,gene
AIP,GGI,PQBP1,gene,gene
AIP,GGI,RPS3,gene,gene
AIP,GGI,TMED1,gene,gene
AIP,GGI,TFPT,gene,gene
AIP,GGI,NOP53,gene,gene
AIP,GGI,SART1,gene,gene
AIP,GGI,NUMA1,gene,gene
AIP,GGI,CCDC22,gene,gene
AIP,GGI,BAD,gene,gene
AIP,GGI,EEF1D,gene,gene
AIP,GGI,NDUFB7,gene,gene
AIP,GGI,SPAG7,gene,gene
AIP,GGI,GRK2,gene,gene
AIP,GGI,FIBP,gene,gene
SYNCRIP,GGI,NCL,gene,gene
SYNCRIP,GGI,HNRNPA3,gene,gene
SYNCRIP,GGI,BCLAF1,gene,gene
SYNCRIP,GGI,HNRNPU,gene,gene
SYNCRIP,GGI,HDAC2,gene,gene
SYNCRIP,GGI,HNRNPM,gene,gene
SYNCRIP,GGI,HNRNPK,gene,gene
SYNCRIP,GGI,HNRNPA2B1,gene,gene
SYNCRIP,GGI,HNRNPD,gene,gene
SYNCRIP,GGI,SFPQ,gene,gene
SYNCRIP,GGI,DHX9,gene,gene
SYNCRIP,GGI,HNRNPR,gene,gene
SYNCRIP,GGI,NAA15,gene,gene
SYNCRIP,GGI,DKC1,gene,gene
SYNCRIP,GGI,EIF3A,gene,gene
SYNCRIP,GGI,FUS,gene,gene
SYNCRIP,GGI,SEC63,gene,gene
SYNCRIP,GGI,PRPF40A,gene,gene
SYNCRIP,GGI,HNRNPAB,gene,gene
SYNCRIP,GGI,GTPBP4,gene,gene
SYNCRIP,GGI,DDX18,gene,gene
SYNCRIP,GGI,EIF5B,gene,gene
SYNCRIP,GGI,TRA2B,gene,gene
SYNCRIP,GGI,RRP15,gene,gene
SYNCRIP,GGI,TAF15,gene,gene
SYNCRIP,GGI,FUBP1,gene,gene
SYNCRIP,GGI,DDX21,gene,gene
SYNCRIP,GGI,DHX15,gene,gene
SYNCRIP,GGI,SERBP1,gene,gene
SYNCRIP,GGI,EWSR1,gene,gene
SYNCRIP,GGI,ILF3,gene,gene
SYNCRIP,GGI,TARDBP,gene,gene
SYNCRIP,GGI,ABCF1,gene,gene
SYNCRIP,GGI,EIF3J,gene,gene
SYNCRIP,GGI,GAR1,gene,gene
SYNCRIP,GGI,BMS1,gene,gene
SYNCRIP,GGI,SUPT16H,gene,gene
SYNCRIP,GGI,RNGTT,gene,gene
SYNCRIP,GGI,DDX46,gene,gene
SYNCRIP,GGI,SENP6,gene,gene
SYNCRIP,GGI,SRSF1,gene,gene
SYNCRIP,GGI,HNRNPH3,gene,gene
SYNCRIP,GGI,HNRNPH1,gene,gene
SYNCRIP,GGI,SRSF10,gene,gene
SYNCRIP,GGI,RRS1,gene,gene
SYNCRIP,GGI,PITPNB,gene,gene
SYNCRIP,GGI,NOLC1,gene,gene
SYNCRIP,GGI,SET,gene,gene
SYNCRIP,GGI,PRP4K,gene,gene
SYNCRIP,GGI,PAK1IP1,gene,gene
SYNCRIP,GGI,WDR43,gene,gene
SYNCRIP,GGI,ECHDC1,gene,gene
SYNCRIP,GGI,MDN1,gene,gene
SYNCRIP,GGI,TSR1,gene,gene
SYNCRIP,GGI,CDC5L,gene,gene
SYNCRIP,GGI,UTP3,gene,gene
SYNCRIP,GGI,ABCE1,gene,gene
SYNCRIP,GGI,TOP1,gene,gene
SYNCRIP,GGI,USP7,gene,gene
SYNCRIP,GGI,PDAP1,gene,gene
SYNCRIP,GGI,SLTM,gene,gene
SYNCRIP,GGI,TCP1,gene,gene
SYNCRIP,GGI,SMARCC1,gene,gene
SYNCRIP,GGI,PUM3,gene,gene
SYNCRIP,GGI,ZC3H15,gene,gene
SYNCRIP,GGI,PSMD12,gene,gene
SYNCRIP,GGI,DNAJC2,gene,gene
SYNCRIP,GGI,CCT6A,gene,gene
SYNCRIP,GGI,RARS2,gene,gene
SYNCRIP,GGI,HBS1L,gene,gene
SYNCRIP,GGI,FUBP3,gene,gene
SYNCRIP,GGI,MPHOSPH10,gene,gene
SYNCRIP,GGI,NOP14,gene,gene
SYNCRIP,GGI,HNRNPDL,gene,gene
SYNCRIP,GGI,SNRPD1,gene,gene
SYNCRIP,GGI,EIF4G1,gene,gene
SYNCRIP,GGI,LYRM2,gene,gene
SYNCRIP,GGI,SSB,gene,gene
SYNCRIP,GGI,DDX1,gene,gene
SYNCRIP,GGI,SRP72,gene,gene
CPQ,GGI,SDC2,gene,gene
CPQ,GGI,FCGRT,gene,gene
CPQ,GGI,RNF130,gene,gene
CPQ,GGI,BTD,gene,gene
KRT23,GGI,PI3,gene,gene
KRT23,GGI,S100P,gene,gene
KRT23,GGI,VTCN1,gene,gene
KRT23,GGI,HAL,gene,gene
RND3,GGI,CCN1,gene,gene
RND3,GGI,PLK2,gene,gene
RND3,GGI,AMOTL2,gene,gene
RND3,GGI,CCN2,gene,gene
RND3,GGI,PHLDA1,gene,gene
RND3,GGI,GNG12,gene,gene
CRELD2,GGI,SDF2L1,gene,gene
CRELD2,GGI,MANF,gene,gene
CRELD2,GGI,PDIA4,gene,gene
CRELD2,GGI,MYDGF,gene,gene
CRELD2,GGI,HSP90B1,gene,gene
CRELD2,GGI,HYOU1,gene,gene
CRELD2,GGI,CALR,gene,gene
CRELD2,GGI,PPIB,gene,gene
CRELD2,GGI,PDIA6,gene,gene
CRELD2,GGI,HSPA5,gene,gene
CRELD2,GGI,PDIA3,gene,gene
CRELD2,GGI,ALG12,gene,gene
CRELD2,GGI,DNAJC3,gene,gene
CRELD2,GGI,P4HB,gene,gene
CRELD2,GGI,TMED9,gene,gene
CRELD2,GGI,GMPPA,gene,gene
CRELD2,GGI,RPN1,gene,gene
CRELD2,GGI,SDF4,gene,gene
CRELD2,GGI,DDOST,gene,gene
CRELD2,GGI,CDK2AP2,gene,gene
CRELD2,GGI,SEC61A1,gene,gene
