head,relation,tail,head_type,tail_type
323,CGI-U,PYCR3,compound,gene
323,CGI-U,GSPT2,compound,gene
323,CGI-U,GPATCH3,compound,gene
323,CGI-U,ANKRD40,compound,gene
323,CGI-U,POU5F1P3,compound,gene
323,CGI-U,C9orf78,compound,gene
323,CGI-U,SPATA6L,compound,gene
323,CGI-U,PTER,compound,gene
323,CGI-U,AGR2,compound,gene
323,CGI-U,MSX2,compound,gene
323,CGI-U,ZBTB18,compound,gene
323,CGI-U,ARHGEF26,compound,gene
323,CGI-U,HERC6,compound,gene
323,CGI-U,AOAH,compound,gene
323,CGI-U,NIT2,compound,gene
323,CGI-U,DSC1,compound,gene
323,CGI-U,CETP,compound,gene
323,CGI-U,ETNPPL,compound,gene
323,CGI-U,TTTY15,compound,gene
323,CGI-U,POLA2,compound,gene
323,CGI-U,THAP12,compound,gene
323,CGI-U,FPR2,compound,gene
323,CGI-D,OSBPL10,compound,gene
323,CGI-D,PPP2R5E,compound,gene
323,CGI-D,DNAJB6,compound,gene
323,CGI-D,COPS7A,compound,gene
323,CGI-D,CCN2,compound,gene
323,CGI-D,TIMP1,compound,gene
323,CGI-D,DLST,compound,gene
323,CGI-D,PHB2,compound,gene
323,CGI-D,OXA1L,compound,gene
323,CGI-D,SLC7A5,compound,gene
323,CGI-D,NPTX2,compound,gene
323,CGI-D,VAT1,compound,gene
323,CGI-D,CTSD,compound,gene
323,CGI-D,CLTB,compound,gene
323,CGI-D,ATP6V1D,compound,gene
323,CGI-D,BAX,compound,gene
323,CGI-D,NPDC1,compound,gene
323,CGI-D,CCDC86,compound,gene
323,CGI-D,ANKS1A,compound,gene
323,CGI-D,NDUFA9,compound,gene
323,CGI-D,PPP2R5A,compound,gene
323,CGI-D,PIN1,compound,gene
323,CGI-D,LAMA2,compound,gene
323,CGI-D,ZNF44,compound,gene
323,CGI-D,NSDHL,compound,gene
323,CGI-D,ACADVL,compound,gene
323,CGI-D,CD9,compound,gene
323,CGI-D,SNCA,compound,gene
