head,relation,tail,head_type,tail_type,label
11848225,CGI-N,MCM2,compound,gene,0
11848225,CGI-N,EIF2S1,compound,gene,0
11848225,CGI-N,RASSF2,compound,gene,0
11848225,CGI-N,RCBTB2,compound,gene,0
11848225,CGI-N,CFHR5,compound,gene,0
11848225,CGI-N,EXOC5,compound,gene,0
11848225,CGI-N,FBXO9,compound,gene,0
11848225,CGI-N,CRHBP,compound,gene,0
11848225,CGI-N,AMOT,compound,gene,0
11848225,CGI-N,FOXF2,compound,gene,0
11848225,CGI-N,TIMM23,compound,gene,0
11848225,CGI-N,KIT,compound,gene,0
11848225,CGI-N,CCNE1,compound,gene,0
11848225,CGI-N,ITGAM,compound,gene,0
11848225,CGI-N,ZNF611,compound,gene,0
11848225,CGI-N,EHD1,compound,gene,0
11848225,CGI-N,TTPA,compound,gene,0
11869580,CGI-N,AP4M1,compound,gene,0
11869580,CGI-N,TSPYL5,compound,gene,0
11869580,CGI-N,RPH3A,compound,gene,0
11869580,CGI-N,SPRR1A,compound,gene,0
11869580,CGI-N,KAT7,compound,gene,0
11869580,CGI-N,ASB1,compound,gene,0
11869580,CGI-N,SLC37A4,compound,gene,0
11869580,CGI-N,ZNF160,compound,gene,0
11869580,CGI-N,ELK4,compound,gene,0
11869580,CGI-N,LAMC1,compound,gene,0
11869580,CGI-N,TMPRSS11E,compound,gene,0
11869580,CGI-N,TOR1AIP1,compound,gene,0
11869580,CGI-N,FAM168A,compound,gene,0
11869580,CGI-N,RAP1B,compound,gene,0
11869580,CGI-N,CLSTN1,compound,gene,0
11869580,CGI-N,INSL5,compound,gene,0
11869580,CGI-N,TFEB,compound,gene,0
11869580,CGI-N,DOT1L,compound,gene,0
11869580,CGI-N,CALML3,compound,gene,0
11869580,CGI-N,C1orf105,compound,gene,0
11869580,CGI-N,RIT2,compound,gene,0
11869602,CGI-N,IL18RAP,compound,gene,0
11869602,CGI-N,TCF21,compound,gene,0
11869602,CGI-N,PCDHGB5,compound,gene,0
11869602,CGI-N,WASHC5,compound,gene,0
11869602,CGI-N,CD247,compound,gene,0
11869602,CGI-N,KLHL36,compound,gene,0
11869602,CGI-N,SLC25A32,compound,gene,0
11869602,CGI-N,NOP53,compound,gene,0
11869602,CGI-N,HOXC4,compound,gene,0
11869602,CGI-N,TM4SF1,compound,gene,0
11869602,CGI-N,CASP8,compound,gene,0
11869602,CGI-N,E2F3,compound,gene,0
11869602,CGI-N,GPI,compound,gene,0
11869602,CGI-N,SPAG9,compound,gene,0
11869602,CGI-N,PPP2R1B,compound,gene,0
11869602,CGI-N,MPPED2,compound,gene,0
11869602,CGI-N,ADGRE1,compound,gene,0
11869602,CGI-N,DNA2,compound,gene,0
11869602,CGI-N,AVPI1,compound,gene,0
11869602,CGI-N,CAV2,compound,gene,0
11869602,CGI-N,MAP2,compound,gene,0
11869602,CGI-N,PDK4,compound,gene,0
11869602,CGI-N,NDUFB4,compound,gene,0
11870423,CGI-N,PTGFR,compound,gene,0
11870423,CGI-N,CALB2,compound,gene,0
11870423,CGI-N,BPGM,compound,gene,0
11870423,CGI-N,IFNAR1,compound,gene,0
11870423,CGI-N,ARMCX5,compound,gene,0
11870423,CGI-N,TIMM8B,compound,gene,0
11870423,CGI-N,FGF1,compound,gene,0
11870423,CGI-N,PACSIN3,compound,gene,0
11870423,CGI-N,BUD31,compound,gene,0
11870423,CGI-N,SWAP70,compound,gene,0
11870423,CGI-N,YIPF2,compound,gene,0
11870423,CGI-N,HIC2,compound,gene,0
11870423,CGI-N,CHUK,compound,gene,0
11870423,CGI-N,KAT8,compound,gene,0
11870423,CGI-N,GPA33,compound,gene,0
11870423,CGI-N,OGDH,compound,gene,0
11870423,CGI-N,ARL2BP,compound,gene,0
11870426,CGI-N,NPPB,compound,gene,0
11870426,CGI-N,PIGV,compound,gene,0
11870426,CGI-N,DDX24,compound,gene,0
11870426,CGI-N,RPL23AP7,compound,gene,0
11870426,CGI-N,CHI3L2,compound,gene,0
11870426,CGI-N,TRAPPC14,compound,gene,0
11870426,CGI-N,MGAM,compound,gene,0
11870426,CGI-N,WDR62,compound,gene,0
11870426,CGI-N,KDELR2,compound,gene,0
11870426,CGI-N,MOS,compound,gene,0
11870426,CGI-N,RAP2A,compound,gene,0
11870426,CGI-N,TDRD7,compound,gene,0
11870426,CGI-N,SNRNP35,compound,gene,0
11870426,CGI-N,MASP2,compound,gene,0
11870426,CGI-N,LPO,compound,gene,0
11870426,CGI-N,CCDC181,compound,gene,0
11870426,CGI-N,ERC2,compound,gene,0
11870426,CGI-N,DOCK5,compound,gene,0
11870426,CGI-N,RRP9,compound,gene,0
11870426,CGI-N,TEF,compound,gene,0
11870426,CGI-N,FGF13,compound,gene,0
11872394,CGI-N,MFSD9,compound,gene,0
11872394,CGI-N,VPS4A,compound,gene,0
11872394,CGI-N,APAF1,compound,gene,0
11872394,CGI-N,RANGAP1,compound,gene,0
11872394,CGI-N,GH2,compound,gene,0
11872394,CGI-N,ITPR1,compound,gene,0
11872394,CGI-N,LAMTOR5,compound,gene,0
11872394,CGI-N,LMX1B,compound,gene,0
11872394,CGI-N,TSBP1,compound,gene,0
11872394,CGI-N,IGSF6,compound,gene,0
11872394,CGI-N,HS6ST1,compound,gene,0
11872394,CGI-N,MED31,compound,gene,0
11872394,CGI-N,GRIK4,compound,gene,0
11872394,CGI-N,MFGE8,compound,gene,0
11872394,CGI-N,UTP11,compound,gene,0
11872394,CGI-N,CDKL1,compound,gene,0
11872394,CGI-N,FSCN3,compound,gene,0
11872394,CGI-N,CIAO3,compound,gene,0
11872394,CGI-N,RUFY1,compound,gene,0
11872394,CGI-N,SH2B2,compound,gene,0
11872394,CGI-N,SNHG3,compound,gene,0
11872394,CGI-N,BAG1,compound,gene,0
11875278,CGI-N,PNPO,compound,gene,0
11875278,CGI-N,TMEM59L,compound,gene,0
11875278,CGI-N,SEMG1,compound,gene,0
11875278,CGI-N,THOP1,compound,gene,0
11875278,CGI-N,POLR2G,compound,gene,0
11875278,CGI-N,SDF4,compound,gene,0
11875278,CGI-N,DNAJA4,compound,gene,0
11875278,CGI-N,CRYBA1,compound,gene,0
11875278,CGI-N,BRD3OS,compound,gene,0
11875278,CGI-N,CTC1,compound,gene,0
11875278,CGI-N,PFDN2,compound,gene,0
11875278,CGI-N,CYP4F3,compound,gene,0
11875278,CGI-N,RINT1,compound,gene,0
11875278,CGI-N,FAM216A,compound,gene,0
11875278,CGI-N,WARS1,compound,gene,0
11875278,CGI-N,SNRPF,compound,gene,0
11875278,CGI-N,IL15,compound,gene,0
11875278,CGI-N,PIGA,compound,gene,0
11875278,CGI-N,MANSC1,compound,gene,0
11875278,CGI-N,TSHR,compound,gene,0
11875278,CGI-N,PPFIA4,compound,gene,0
11875278,CGI-N,DCHS2,compound,gene,0
11908593,CGI-N,FBXL14,compound,gene,0
11908593,CGI-N,NT5C,compound,gene,0
11908593,CGI-N,KIDINS220,compound,gene,0
11908593,CGI-N,G3BP2,compound,gene,0
11908593,CGI-N,RBBP9,compound,gene,0
11908593,CGI-N,SIT1,compound,gene,0
11908593,CGI-N,STX6,compound,gene,0
11908593,CGI-N,DENND4B,compound,gene,0
11908593,CGI-N,L2HGDH,compound,gene,0
11908593,CGI-N,CDKN2B,compound,gene,0
11908593,CGI-N,LRRC2,compound,gene,0
11908593,CGI-N,FASTKD3,compound,gene,0
11908593,CGI-N,CRK,compound,gene,0
11908593,CGI-N,IFNW1,compound,gene,0
11908593,CGI-N,ZNF221,compound,gene,0
11908593,CGI-N,HSD17B6,compound,gene,0
11908593,CGI-N,BARX1,compound,gene,0
11908593,CGI-N,CD247,compound,gene,0
11949646,CGI-N,TSHB,compound,gene,0
11949646,CGI-N,DYRK1A,compound,gene,0
11949646,CGI-N,INPP5B,compound,gene,0
11949646,CGI-N,BRF2,compound,gene,0
11949646,CGI-N,MAPRE1,compound,gene,0
11949646,CGI-N,MBD4,compound,gene,0
11949646,CGI-N,FRMPD4,compound,gene,0
11949646,CGI-N,GFOD3P,compound,gene,0
11949646,CGI-N,FRAT1,compound,gene,0
11949646,CGI-N,ESR2,compound,gene,0
11949652,CGI-N,MAK16,compound,gene,0
11949652,CGI-N,USE1,compound,gene,0
11949652,CGI-N,SV2B,compound,gene,0
11949652,CGI-N,GH2,compound,gene,0
11949652,CGI-N,LGALS13,compound,gene,0
11949652,CGI-N,CD52,compound,gene,0
11949652,CGI-N,CCP110,compound,gene,0
11950170,CGI-N,AGTPBP1,compound,gene,0
11950170,CGI-N,DCAF4,compound,gene,0
11950170,CGI-N,ZNF184,compound,gene,0
11950170,CGI-N,ADCY6,compound,gene,0
11950170,CGI-N,TBCCD1,compound,gene,0
11950170,CGI-N,MBD4,compound,gene,0
11950170,CGI-N,CASR,compound,gene,0
11950170,CGI-N,TMEM126B,compound,gene,0
11950170,CGI-N,MTHFD2L,compound,gene,0
11950170,CGI-N,BCHE,compound,gene,0
11950170,CGI-N,DKC1,compound,gene,0
11950170,CGI-N,VCPKMT,compound,gene,0
11950170,CGI-N,LSM12,compound,gene,0
11950170,CGI-N,ANK3,compound,gene,0
11950170,CGI-N,BRCC3,compound,gene,0
11950170,CGI-N,GEMIN6,compound,gene,0
11950170,CGI-N,EFEMP1,compound,gene,0
11950170,CGI-N,DLG1,compound,gene,0
11950170,CGI-N,ZNF93,compound,gene,0
11950170,CGI-N,IL11RA,compound,gene,0
11950726,CGI-N,RND3,compound,gene,0
11950726,CGI-N,AFG2B,compound,gene,0
11950726,CGI-N,HIVEP3,compound,gene,0
11950726,CGI-N,TLX3,compound,gene,0
11950726,CGI-N,THOC2,compound,gene,0
11950726,CGI-N,SPTBN4,compound,gene,0
11950726,CGI-N,PRR5,compound,gene,0
11950726,CGI-N,KMO,compound,gene,0
11950726,CGI-N,ITIH5,compound,gene,0
11950726,CGI-N,PBX2,compound,gene,0
11950726,CGI-N,HHAT,compound,gene,0
11950726,CGI-N,MARS1,compound,gene,0
11950726,CGI-N,EIF3K,compound,gene,0
11950726,CGI-N,TNNT2,compound,gene,0
11950726,CGI-N,POLR1C,compound,gene,0
11950726,CGI-N,COLGALT2,compound,gene,0
11950726,CGI-N,ARB2A,compound,gene,0
11950726,CGI-N,CA7,compound,gene,0
11950726,CGI-N,PTPRZ1,compound,gene,0
11950726,CGI-N,LETMD1,compound,gene,0
11950726,CGI-N,ELMO2,compound,gene,0
11950726,CGI-N,EXOC7,compound,gene,0
11955855,CGI-N,NOVA2,compound,gene,0
11955855,CGI-N,ZC3H14,compound,gene,0
11955855,CGI-N,LGALS3,compound,gene,0
11955855,CGI-N,TGFB2,compound,gene,0
11955855,CGI-N,STK38L,compound,gene,0
11955855,CGI-N,POLR3G,compound,gene,0
11955855,CGI-N,IL22,compound,gene,0
11955855,CGI-N,ATP6V1F,compound,gene,0
11955855,CGI-N,NDUFB8,compound,gene,0
11955855,CGI-N,RIN2,compound,gene,0
11955855,CGI-N,MARCHF6,compound,gene,0
11955855,CGI-N,NTM,compound,gene,0
11955855,CGI-N,ARVCF,compound,gene,0
11955855,CGI-N,CFAP298,compound,gene,0
11955855,CGI-N,NDUFB1,compound,gene,0
11955855,CGI-N,PIGK,compound,gene,0
11955855,CGI-N,ATRN,compound,gene,0
11955855,CGI-N,PAK1IP1,compound,gene,0
11955855,CGI-N,SLC15A3,compound,gene,0
11955855,CGI-N,ZNF22,compound,gene,0
11955855,CGI-N,CALB2,compound,gene,0
11955855,CGI-N,LINC00474,compound,gene,0
11957499,CGI-N,CYP3A4,compound,gene,0
11957499,CGI-N,PABPC1,compound,gene,0
11957499,CGI-N,RRP15,compound,gene,0
11957499,CGI-N,C2orf42,compound,gene,0
11957499,CGI-N,AHSP,compound,gene,0
11957499,CGI-N,SYNRG,compound,gene,0
11957499,CGI-N,NRG2,compound,gene,0
11957499,CGI-N,GUSBP3,compound,gene,0
11957499,CGI-N,PAQR5,compound,gene,0
11957499,CGI-N,POLR2D,compound,gene,0
11957499,CGI-N,ACOT11,compound,gene,0
11957499,CGI-N,RGS17,compound,gene,0
11957499,CGI-N,MERTK,compound,gene,0
11957499,CGI-N,ZNF331,compound,gene,0
11957499,CGI-N,SEMA3D,compound,gene,0
11957499,CGI-N,SOX5,compound,gene,0
11957586,CGI-N,SATB2,compound,gene,0
11957586,CGI-N,TNNT3,compound,gene,0
11957586,CGI-N,PCDHGB6,compound,gene,0
11957586,CGI-N,PPFIA3,compound,gene,0
11957586,CGI-N,TNFRSF25,compound,gene,0
11957586,CGI-N,FAF1,compound,gene,0
11957586,CGI-N,PHC2,compound,gene,0
11957586,CGI-N,SCAMP1,compound,gene,0
11957586,CGI-N,RPL3L,compound,gene,0
11957586,CGI-N,ADM,compound,gene,0
11957586,CGI-N,GTF2B,compound,gene,0
11957586,CGI-N,ARHGEF15,compound,gene,0
11957586,CGI-N,ADGRV1,compound,gene,0
11957586,CGI-N,PCDHB6,compound,gene,0
11957586,CGI-N,MST1R,compound,gene,0
11957722,CGI-N,U2AF1,compound,gene,0
11957722,CGI-N,PIH1D1,compound,gene,0
11957722,CGI-N,CEBPD,compound,gene,0
11957722,CGI-N,UBR2,compound,gene,0
11957722,CGI-N,PCCA,compound,gene,0
11957722,CGI-N,SGF29,compound,gene,0
11957722,CGI-N,WIPI2,compound,gene,0
11957722,CGI-N,PRB4,compound,gene,0
11957722,CGI-N,AHCYL2,compound,gene,0
11957722,CGI-N,PF4V1,compound,gene,0
11957722,CGI-N,LST1,compound,gene,0
11957722,CGI-N,VPS41,compound,gene,0
11957722,CGI-N,ASB9,compound,gene,0
11957722,CGI-N,MED15,compound,gene,0
11957722,CGI-N,CPN2,compound,gene,0
11957722,CGI-N,DSG1,compound,gene,0
11957722,CGI-N,KBTBD4,compound,gene,0
11960528,CGI-N,KLHL23,compound,gene,0
11960528,CGI-N,C1QA,compound,gene,0
11960528,CGI-N,GRPR,compound,gene,0
11960528,CGI-N,AKAP8,compound,gene,0
11960528,CGI-N,CYP26A1,compound,gene,0
11960528,CGI-N,PTPRF,compound,gene,0
11960528,CGI-N,MITF,compound,gene,0
11960528,CGI-N,ABLIM3,compound,gene,0
11960528,CGI-N,NR5A1,compound,gene,0
11960528,CGI-N,NUP205,compound,gene,0
11960528,CGI-N,ZNF764,compound,gene,0
11960528,CGI-N,LYRM4,compound,gene,0
11960528,CGI-N,HCLS1,compound,gene,0
11960528,CGI-N,SAE1,compound,gene,0
11960528,CGI-N,RAB3B,compound,gene,0
11964036,CGI-N,ALG3,compound,gene,0
11964036,CGI-N,DIO2,compound,gene,0
11964036,CGI-N,XIST,compound,gene,0
11964036,CGI-N,CLK3,compound,gene,0
11964036,CGI-N,XYLB,compound,gene,0
11964036,CGI-N,PRPSAP1,compound,gene,0
11964036,CGI-N,GSTM4,compound,gene,0
11964036,CGI-N,ARMCX4,compound,gene,0
11964036,CGI-N,BBS4,compound,gene,0
11964036,CGI-N,MPDU1,compound,gene,0
11964036,CGI-N,EIF2B4,compound,gene,0
11964036,CGI-N,NRL,compound,gene,0
11964036,CGI-N,CD4,compound,gene,0
11964036,CGI-N,PUS1,compound,gene,0
11964036,CGI-N,TCL1A,compound,gene,0
11964036,CGI-N,RESF1,compound,gene,0
11964036,CGI-N,FHIT,compound,gene,0
11964036,CGI-N,ZNF155,compound,gene,0
11964036,CGI-N,EPN2,compound,gene,0
11964036,CGI-N,TASP1,compound,gene,0
11964036,CGI-N,UCN,compound,gene,0
11964036,CGI-N,BATF3,compound,gene,0
11964036,CGI-N,VAMP7,compound,gene,0
11964036,CGI-N,SLC17A1,compound,gene,0
11964036,CGI-N,WDR59,compound,gene,0
11964036,CGI-N,CLASRP,compound,gene,0
11964036,CGI-N,ACSM1,compound,gene,0
11964036,CGI-N,UNC119,compound,gene,0
11964036,CGI-N,POLQ,compound,gene,0
11973736,CGI-N,HS3ST3A1,compound,gene,0
11973736,CGI-N,PDHX,compound,gene,0
11973736,CGI-N,AKAP4,compound,gene,0
11973736,CGI-N,FADS3,compound,gene,0
11973736,CGI-N,PLA2G4C,compound,gene,0
11973736,CGI-N,CFAP68,compound,gene,0
11973736,CGI-N,ADAMTS9,compound,gene,0
11973736,CGI-N,CAPZA2,compound,gene,0
11973736,CGI-N,ALDOB,compound,gene,0
11973736,CGI-N,NMB,compound,gene,0
11973736,CGI-N,SAV1,compound,gene,0
11973736,CGI-N,DACH1,compound,gene,0
11973736,CGI-N,PLP1,compound,gene,0
11973736,CGI-N,GOLGA2,compound,gene,0
11973736,CGI-N,UTY,compound,gene,0
11973736,CGI-N,PPM1A,compound,gene,0
11973736,CGI-N,CYP1A1,compound,gene,0
11978790,CGI-N,HLA-DQA1,compound,gene,0
11978790,CGI-N,SIVA1,compound,gene,0
11978790,CGI-N,MAPK1,compound,gene,0
11978790,CGI-N,ARHGEF5,compound,gene,0
11978790,CGI-N,MYL1,compound,gene,0
11978790,CGI-N,GPR17,compound,gene,0
11978790,CGI-N,ICE2,compound,gene,0
11978790,CGI-N,FUBP1,compound,gene,0
11978790,CGI-N,FAM182A,compound,gene,0
11978790,CGI-N,SSB,compound,gene,0
11978790,CGI-N,SDC3,compound,gene,0
11978790,CGI-N,EEIG1,compound,gene,0
11978790,CGI-N,FGFBP1,compound,gene,0
11978790,CGI-N,SMAD3,compound,gene,0
11978790,CGI-N,POLR2I,compound,gene,0
11978790,CGI-N,USP5,compound,gene,0
11978790,CGI-N,CNTRL,compound,gene,0
11978790,CGI-N,MTDH,compound,gene,0
11978790,CGI-N,SAP30L,compound,gene,0
11978813,CGI-N,PSG5,compound,gene,0
11978813,CGI-N,ITGA8,compound,gene,0
11978813,CGI-N,MORN1,compound,gene,0
11978813,CGI-N,PAM16,compound,gene,0
11978813,CGI-N,KPNA4,compound,gene,0
11978813,CGI-N,POLR1F,compound,gene,0
11978813,CGI-N,SPRED2,compound,gene,0
11978813,CGI-N,RPS6KA4,compound,gene,0
11978813,CGI-N,NONO,compound,gene,0
11978813,CGI-N,CAPN10,compound,gene,0
11978813,CGI-N,SCGB1D2,compound,gene,0
11978813,CGI-N,G0S2,compound,gene,0
11978813,CGI-N,NMI,compound,gene,0
11998575,CGI-N,MEGF8,compound,gene,0
11998575,CGI-N,RAB40AL,compound,gene,0
11998575,CGI-N,PRRC2B,compound,gene,0
11998575,CGI-N,YEATS4,compound,gene,0
11998575,CGI-N,CREBL2,compound,gene,0
11998575,CGI-N,AP3S2,compound,gene,0
11998575,CGI-N,SLC17A7,compound,gene,0
11998575,CGI-N,BRD2,compound,gene,0
11998575,CGI-N,DNAJC17,compound,gene,0
11998575,CGI-N,CLPP,compound,gene,0
11998575,CGI-N,EOLA2,compound,gene,0
11998575,CGI-N,SLC9A1,compound,gene,0
11998575,CGI-N,GPR37,compound,gene,0
11998575,CGI-N,CNR1,compound,gene,0
11998575,CGI-N,STAU2,compound,gene,0
11998575,CGI-N,UBE2M,compound,gene,0
11998575,CGI-N,ERC2,compound,gene,0
11998575,CGI-N,GCNT1,compound,gene,0
11998575,CGI-N,GPR87,compound,gene,0
11998575,CGI-N,RALBP1,compound,gene,0
11998575,CGI-N,ASGR2,compound,gene,0
12001014,CGI-N,HTR1E,compound,gene,0
12001014,CGI-N,CTBP2,compound,gene,0
12001014,CGI-N,STX16,compound,gene,0
12001014,CGI-N,HAND2-AS1,compound,gene,0
12001014,CGI-N,GDPD5,compound,gene,0
12001014,CGI-N,ZZZ3,compound,gene,0
12001014,CGI-N,IFT20,compound,gene,0
12001014,CGI-N,ARMC9,compound,gene,0
12001014,CGI-N,SIAH2,compound,gene,0
12001014,CGI-N,CREB5,compound,gene,0
12001014,CGI-N,ANKRD10,compound,gene,0
12001014,CGI-N,PLCB2,compound,gene,0
12001014,CGI-N,C9,compound,gene,0
12001014,CGI-N,GUCY1B2,compound,gene,0
12001014,CGI-N,MICAL1,compound,gene,0
12001014,CGI-N,RPSA,compound,gene,0
12001014,CGI-N,MPO,compound,gene,0
12001014,CGI-N,HSD17B10,compound,gene,0
12001014,CGI-N,KANSL1L,compound,gene,0
12001014,CGI-N,HS3ST3A1,compound,gene,0
12001014,CGI-N,SLC35G2,compound,gene,0
12001014,CGI-N,RNF2,compound,gene,0
12001014,CGI-N,FIS1,compound,gene,0
12001014,CGI-N,ABAT,compound,gene,0
12001014,CGI-N,OVGP1,compound,gene,0
12001014,CGI-N,MC4R,compound,gene,0
12004950,CGI-N,SLC38A2,compound,gene,0
12004950,CGI-N,FAM186A,compound,gene,0
12004950,CGI-N,PSMC2,compound,gene,0
12004950,CGI-N,RIOK3,compound,gene,0
12004950,CGI-N,UPB1,compound,gene,0
12004950,CGI-N,YPEL1,compound,gene,0
12004950,CGI-N,NDUFC1,compound,gene,0
12004950,CGI-N,LRP1,compound,gene,0
12004950,CGI-N,PPM1F,compound,gene,0
12004950,CGI-N,C1orf21,compound,gene,0
12004950,CGI-N,H1-4,compound,gene,0
12004950,CGI-N,CRYBB2P1,compound,gene,0
12004950,CGI-N,TMEM177,compound,gene,0
12004950,CGI-N,CCL27,compound,gene,0
12004950,CGI-N,DCTD,compound,gene,0
12004950,CGI-N,SNCG,compound,gene,0
12135546,CGI-N,UBA7,compound,gene,0
12135546,CGI-N,ROCK1,compound,gene,0
12135546,CGI-N,MON1B,compound,gene,0
12135546,CGI-N,SNORA21,compound,gene,0
12135546,CGI-N,NCAM1,compound,gene,0
12135546,CGI-N,ZNF80,compound,gene,0
12135546,CGI-N,RNF11,compound,gene,0
12135546,CGI-N,ATP5F1C,compound,gene,0
12135546,CGI-N,EFR3A,compound,gene,0
12135546,CGI-N,KLF3,compound,gene,0
12135546,CGI-N,SEC23B,compound,gene,0
12135546,CGI-N,ZC2HC1C,compound,gene,0
12135546,CGI-N,SCNN1B,compound,gene,0
12135546,CGI-N,DPP4,compound,gene,0
12135546,CGI-N,PCYT1A,compound,gene,0
12135546,CGI-N,UBIAD1,compound,gene,0
12135546,CGI-N,TRIM66,compound,gene,0
12135546,CGI-N,CTSG,compound,gene,0
12135546,CGI-N,MRPS18A,compound,gene,0
12179987,CGI-N,SDF2,compound,gene,0
12179987,CGI-N,NUBP1,compound,gene,0
12179987,CGI-N,PLPBP,compound,gene,0
12179987,CGI-N,CCDC170,compound,gene,0
12179987,CGI-N,TOM1,compound,gene,0
12179987,CGI-N,BORCS8,compound,gene,0
12179987,CGI-N,CFI,compound,gene,0
12179987,CGI-N,C8G,compound,gene,0
12179987,CGI-N,HOMER3,compound,gene,0
12179987,CGI-N,VPS11,compound,gene,0
12179987,CGI-N,SYTL2,compound,gene,0
12179987,CGI-N,CELA3A,compound,gene,0
12179987,CGI-N,CAMK2A,compound,gene,0
12179987,CGI-N,MERTK,compound,gene,0
12179987,CGI-N,SLIT1,compound,gene,0
12179987,CGI-N,TRMT61B,compound,gene,0
12304008,CGI-N,CHRNG,compound,gene,0
12304008,CGI-N,MYD88,compound,gene,0
12304008,CGI-N,IL9R,compound,gene,0
12304008,CGI-N,B3GNTL1,compound,gene,0
12304008,CGI-N,SLC52A1,compound,gene,0
12304008,CGI-N,IL21R,compound,gene,0
12304008,CGI-N,GYPB,compound,gene,0
12304008,CGI-N,SERPINA5,compound,gene,0
12304008,CGI-N,ETFA,compound,gene,0
12304008,CGI-N,MUC7,compound,gene,0
12304008,CGI-N,BRWD1,compound,gene,0
12304008,CGI-N,SELL,compound,gene,0
12304008,CGI-N,RBBP7,compound,gene,0
12304008,CGI-N,SLC9A3,compound,gene,0
12304008,CGI-N,UBE2D4,compound,gene,0
12304008,CGI-N,SMURF2,compound,gene,0
12304008,CGI-N,GANAB,compound,gene,0
12304008,CGI-N,ESRRA,compound,gene,0
12304008,CGI-N,EPB41L4B,compound,gene,0
12304008,CGI-N,IRF9,compound,gene,0
12304008,CGI-N,SPX,compound,gene,0
12309103,CGI-N,DPH2,compound,gene,0
12309103,CGI-N,CXCR3,compound,gene,0
12309103,CGI-N,SH3PXD2A,compound,gene,0
12309103,CGI-N,PRPF40A,compound,gene,0
12309103,CGI-N,KLK6,compound,gene,0
12309103,CGI-N,CROCCP2,compound,gene,0
12309103,CGI-N,MMACHC,compound,gene,0
12309103,CGI-N,TRAIP,compound,gene,0
12309103,CGI-N,SHTN1,compound,gene,0
12309103,CGI-N,RCOR3,compound,gene,0
12309103,CGI-N,NOL3,compound,gene,0
12309103,CGI-N,LOXL1,compound,gene,0
12309103,CGI-N,PPM1B,compound,gene,0
12309103,CGI-N,ST3GAL2,compound,gene,0
12309103,CGI-N,CHRNB1,compound,gene,0
12309103,CGI-N,POF1B,compound,gene,0
12309103,CGI-N,TRIM25,compound,gene,0
12358880,CGI-N,MEIS2,compound,gene,0
12358880,CGI-N,CAPN3,compound,gene,0
12358880,CGI-N,PIGV,compound,gene,0
12358880,CGI-N,ZNF492,compound,gene,0
12358880,CGI-N,FPGS,compound,gene,0
12358880,CGI-N,MARCHF6,compound,gene,0
12358880,CGI-N,SEC14L5,compound,gene,0
12358880,CGI-N,TMEM120B,compound,gene,0
12358880,CGI-N,SRPRB,compound,gene,0
12358880,CGI-N,MEAF6,compound,gene,0
12358880,CGI-N,AQP7,compound,gene,0
12358880,CGI-N,ZNF391,compound,gene,0
12358880,CGI-N,MAP1S,compound,gene,0
12598376,CGI-N,NXT2,compound,gene,0
12598376,CGI-N,CETP,compound,gene,0
12598376,CGI-N,PTPRN,compound,gene,0
12598376,CGI-N,SPTBN5,compound,gene,0
12598376,CGI-N,DYNLT1,compound,gene,0
12598376,CGI-N,GPR19,compound,gene,0
12598376,CGI-N,ABHD5,compound,gene,0
12598376,CGI-N,DPH2,compound,gene,0
12598376,CGI-N,GAB1,compound,gene,0
12598376,CGI-N,GATB,compound,gene,0
12598376,CGI-N,NDUFA4,compound,gene,0
12598376,CGI-N,AP1AR,compound,gene,0
12598376,CGI-N,PRSS23,compound,gene,0
12598376,CGI-N,PDIA2,compound,gene,0
12598376,CGI-N,CLASRP,compound,gene,0
12598376,CGI-N,CLCN2,compound,gene,0
12598376,CGI-N,TNFRSF1A,compound,gene,0
12598376,CGI-N,ARHGEF10,compound,gene,0
12598376,CGI-N,C4BPA,compound,gene,0
12598376,CGI-N,ADCYAP1,compound,gene,0
12598376,CGI-N,EOGT,compound,gene,0
12598376,CGI-N,TOP3B,compound,gene,0
12598376,CGI-N,HAS2,compound,gene,0
12598376,CGI-N,BIK,compound,gene,0
12598376,CGI-N,NXPH4,compound,gene,0
12598376,CGI-N,DCUN1D2,compound,gene,0
12598376,CGI-N,MYO15B,compound,gene,0
12598376,CGI-N,PCCB,compound,gene,0
12598377,CGI-N,CNBP,compound,gene,0
12598377,CGI-N,KHDRBS2,compound,gene,0
12598377,CGI-N,IL13,compound,gene,0
12598377,CGI-N,THAP3,compound,gene,0
12598377,CGI-N,CD82,compound,gene,0
12598377,CGI-N,SYNGR2,compound,gene,0
12598377,CGI-N,NRL,compound,gene,0
12598377,CGI-N,ARHGAP12,compound,gene,0
12598377,CGI-N,PMFBP1,compound,gene,0
12598377,CGI-N,MID2,compound,gene,0
12598377,CGI-N,BCL2L14,compound,gene,0
12598377,CGI-N,ERCC2,compound,gene,0
12598377,CGI-N,POLR2A,compound,gene,0
12598377,CGI-N,GRIK3,compound,gene,0
12598377,CGI-N,TSPO2,compound,gene,0
12598377,CGI-N,AAMDC,compound,gene,0
12598377,CGI-N,LARGE1,compound,gene,0
12598377,CGI-N,ANAPC2,compound,gene,0
12598377,CGI-N,KIAA1107,compound,gene,0
12598377,CGI-N,DCN,compound,gene,0
12598377,CGI-N,PTBP1,compound,gene,0
12598377,CGI-N,ARHGAP26,compound,gene,0
12598377,CGI-N,SWAP70,compound,gene,0
12598377,CGI-N,EDN1,compound,gene,0
12598377,CGI-N,AKIP1,compound,gene,0
12598377,CGI-N,COPS8,compound,gene,0
