head,relation,tail,head_type,tail_type
26533,CGI-D,C6orf47,compound,gene
26533,CGI-D,FOSL2,compound,gene
26533,CGI-D,BPGM,compound,gene
26533,CGI-D,KCNC2,compound,gene
26533,CGI-D,CPTP,compound,gene
26533,CGI-D,NFE2L3,compound,gene
26533,CGI-D,TPRA1,compound,gene
26533,CGI-D,KCNN2,compound,gene
26533,CGI-D,VPS50,compound,gene
26533,CGI-D,ZNF671,compound,gene
26533,CGI-D,ZSWIM8,compound,gene
26533,CGI-D,HIP1R,compound,gene
26533,CGI-D,TNIP1,compound,gene
26533,CGI-D,DGCR2,compound,gene
26533,CGI-D,CDH15,compound,gene
26533,CGI-D,YBX3,compound,gene
26533,CGI-D,AKT3,compound,gene
26533,CGI-D,FBXO42,compound,gene
26533,CGI-D,RGS12,compound,gene
26533,CGI-D,ZDHHC6,compound,gene
26533,CGI-D,GRK4,compound,gene
26533,CGI-D,MARK4,compound,gene
26533,CGI-D,MRNIP,compound,gene
26533,CGI-D,DNMBP,compound,gene
26533,CGI-D,MAGEB2,compound,gene
26533,CGI-D,CDC20,compound,gene
26533,CGI-D,ELMO1,compound,gene
26533,CGI-D,KCTD13,compound,gene
26533,CGI-D,WASHC4,compound,gene
26533,CGI-D,CA5BP1,compound,gene
26533,CGI-D,ZNF227,compound,gene
26533,CGI-D,MEF2D,compound,gene
26533,CGI-D,TRAPPC11,compound,gene
26533,CGI-D,POLR3C,compound,gene
26533,CGI-D,RTN2,compound,gene
26533,CGI-D,NLRX1,compound,gene
26533,CGI-D,CAPN2,compound,gene
26533,CGI-D,IL12RB1,compound,gene
26533,CGI-D,SACM1L,compound,gene
26533,CGI-D,SZT2,compound,gene
26533,CGI-D,FZD7,compound,gene
26533,CGI-D,ALPP,compound,gene
26533,CGI-D,APBA1,compound,gene
26533,CGI-D,ZNF180,compound,gene
26533,CGI-D,MGRN1,compound,gene
26533,CGI-D,STK25,compound,gene
26533,CGI-D,FGF9,compound,gene
26533,CGI-D,HMGXB3,compound,gene
26533,CGI-D,HTATIP2,compound,gene
26533,CGI-D,COL9A2,compound,gene
26533,CGI-D,PIAS4,compound,gene
26533,CGI-D,CTNNBIP1,compound,gene
26533,CGI-D,PKP1,compound,gene
26533,CGI-D,ADPRM,compound,gene
26533,CGI-D,SH2B1,compound,gene
26533,CGI-D,MEGF9,compound,gene
26533,CGI-D,FOXO4,compound,gene
26533,CGI-D,LMOD1,compound,gene
26533,CGI-D,CD300C,compound,gene
26533,CGI-D,SRGAP2,compound,gene
26533,CGI-D,CROCCP2,compound,gene
26533,CGI-D,FBLN1,compound,gene
26533,CGI-D,WASF3,compound,gene
26533,CGI-D,SFN,compound,gene
26533,CGI-D,PIP5K1C,compound,gene
26533,CGI-D,PLK2,compound,gene
26533,CGI-D,TLR1,compound,gene
26533,CGI-D,MAOB,compound,gene
26533,CGI-D,TRMU,compound,gene
26533,CGI-D,CCNJ,compound,gene
26533,CGI-D,PACSIN2,compound,gene
26533,CGI-D,TCP11,compound,gene
26533,CGI-D,EZH1,compound,gene
26533,CGI-D,GIT2,compound,gene
26533,CGI-D,TNFSF9,compound,gene
26533,CGI-D,NAGA,compound,gene
26533,CGI-D,ARHGEF10L,compound,gene
26533,CGI-D,CFAP74,compound,gene
26533,CGI-D,ECE2,compound,gene
26533,CGI-D,SNCA,compound,gene
26533,CGI-D,NR4A1,compound,gene
26533,CGI-D,BRME1,compound,gene
26533,CGI-D,SLCO2A1,compound,gene
26533,CGI-D,ZNF280B,compound,gene
26533,CGI-D,RAX,compound,gene
26533,CGI-D,TES,compound,gene
26533,CGI-D,HLX,compound,gene
26533,CGI-D,S100A4,compound,gene
26533,CGI-D,HOMER2,compound,gene
26533,CGI-D,BRAP,compound,gene
26533,CGI-D,NFX1,compound,gene
26533,CGI-D,ATG4A,compound,gene
26533,CGI-D,FAM117A,compound,gene
26533,CGI-D,FBXW4,compound,gene
26533,CGI-D,RMC1,compound,gene
26533,CGI-D,DUSP3,compound,gene
26533,CGI-D,NFE2L2,compound,gene
26533,CGI-D,OXCT2,compound,gene
26533,CGI-D,FOXC2,compound,gene
26533,CGI-D,ZSCAN32,compound,gene
26533,CGI-D,WDR47,compound,gene
26533,CGI-D,MICAL2,compound,gene
26533,CGI-D,ACBD4,compound,gene
26533,CGI-D,INSL4,compound,gene
26533,CGI-D,XRCC1,compound,gene
26533,CGI-D,PKIG,compound,gene
26533,CGI-D,FRAT1,compound,gene
26533,CGI-D,VDR,compound,gene
26533,CGI-D,ZBTB39,compound,gene
26533,CGI-D,FGF3,compound,gene
26533,CGI-D,PACS2,compound,gene
26533,CGI-D,KLK1,compound,gene
26533,CGI-D,VPS37C,compound,gene
26533,CGI-D,ITGAL,compound,gene
26533,CGI-D,CD93,compound,gene
26533,CGI-D,NEDD4L,compound,gene
26533,CGI-D,TMEM8B,compound,gene
26533,CGI-D,ZNF354A,compound,gene
26533,CGI-D,HAGH,compound,gene
26533,CGI-D,WNT5B,compound,gene
26533,CGI-D,SSX1,compound,gene
26533,CGI-D,SHROOM2,compound,gene
26533,CGI-D,RNF40,compound,gene
26533,CGI-D,PAX1,compound,gene
26533,CGI-D,CRLF2,compound,gene
26533,CGI-U,MAP7,compound,gene
26533,CGI-U,WIF1,compound,gene
26533,CGI-U,UBQLN2,compound,gene
26533,CGI-U,MYLK,compound,gene
26533,CGI-U,RGS4,compound,gene
26533,CGI-U,PRKCQ,compound,gene
26533,CGI-U,AGR2,compound,gene
26533,CGI-U,RALB,compound,gene
26533,CGI-U,STAT3,compound,gene
26533,CGI-U,ALG5,compound,gene
26533,CGI-U,IFRD2,compound,gene
26533,CGI-U,PROS1,compound,gene
26533,CGI-U,KLHDC2,compound,gene
26533,CGI-U,ARMT1,compound,gene
26533,CGI-U,PLSCR1,compound,gene
26533,CGI-U,RBM39,compound,gene
26533,CGI-U,SCCPDH,compound,gene
26533,CGI-U,NNT,compound,gene
26533,CGI-U,BEX3,compound,gene
